Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,ASML,INTC,QQQ,SPY,ASML,INTC,QQQ,SPY,ASML,INTC,QQQ,SPY,ASML,INTC,QQQ,SPY,ASML,INTC,QQQ,SPY
Date,,,,,,,,,,,,,,,,,,,,
2022-03-21,655.5109252929688,44.28745651245117,341.35577392578125,420.5146179199219,655.9717070398741,44.75472236055039,343.69598822744615,422.47338269242965,642.1590345235506,43.98840665486411,336.967916745751,417.00392141262006,651.0090905550218,44.35287344598862,341.4728084465132,420.46728690424806,1293000,32910900,73799100,88349800
2022-03-22,661.1070556640625,45.221981048583984,348.0643310546875,425.4351806640625,670.0915090783684,45.296745283620965,348.93216599600544,426.37198236705336,657.8050695477324,44.296796812208456,341.472814606797,421.90556943878335,660.3967545751111,44.390248541049736,341.85308009558804,421.90556943878335,1111100,27923300,63345900,74650400
2022-03-23,638.6649780273438,45.109832763671875,343.0621337890625,419.956298828125,652.1128900991796,46.334070226048645,348.7468627183793,424.3943252385868,636.9851900386548,44.91358201804832,343.0036314121792,419.871137651901,641.9669636171352,45.287392452813975,345.1878292583709,422.89922534823637,999100,37126400,70615500,79426100
2022-03-24,662.8347778320312,48.24052047729492,350.6872253417969,426.2868347167969,662.8443859951866,48.26855884962918,350.7359971556149,426.29630669485863,636.591720591217,45.408890853440674,342.82808943729736,420.8647048360825,639.4713573925166,45.474307780628685,344.98300611896843,421.9813008840571,1176700,51677900,53555300,64736900
2022-03-25,659.782470703125,48.436771392822266,350.394775390625,428.3686828613281,663.0364748467061,48.576948984743524,351.68188729274743,428.64311034533864,645.3266940944387,47.14711687040822,346.09467182471184,424.3375472885619,662.7581310044578,47.37140244346419,350.6287849157161,426.92088512262796,768600,33239800,57584200,77101300
2022-03-28,666.9527587890625,48.13771438598633,355.81622314453125,431.4156494140625,667.1159218189939,48.19378755749413,355.9137370347705,431.4156494140625,648.8782203591941,47.2499123426513,349.1466836996103,425.8799424500739,652.8233090879281,47.99753680464878,350.3850238101714,427.77248986490883,687100,22932400,56833900,68529800
2022-03-29,680.688720703125,48.82926940917969,361.93963623046875,436.75262451171875,685.9488397454847,48.866651523646645,362.56367141997544,437.24470532869987,669.678876287244,47.922772740606554,356.9374753723277,432.6174129701443,681.5142027189279,48.59563654119318,359.7066966193203,435.30482687325934,1076200,27303700,68073000,86581500
2022-03-30,657.0947265625,48.062957763671875,357.9417724609375,434.0557556152344,674.5549268707775,49.07224998099687,361.7348443290117,436.4214398536475,652.832861714163,47.866706994324645,356.45966298614246,431.9455548784965,671.9152597787895,48.829273347274814,360.07719800614683,435.60762945908306,1031900,24623300,68757700,79666900
2022-03-31,641.132080078125,46.31538009643555,353.5052795410156,427.3751220703125,661.4527054838405,47.90408071465325,358.4391787225342,434.11258705050625,640.7193390698382,46.26865067181949,352.66669581766195,426.9209002404847,657.0276766185599,47.8480111090413,358.08813467922835,433.2893334473063,780700,43698300,67011400,121699900
2022-04-01,640.9400634765625,44.96031188964844,352.8323974609375,428.58624267578125,650.0205410063979,46.633124162021375,354.54851653540345,429.0972096169753,635.2768118431239,44.23137844658407,349.6536298999319,425.0093296975333,648.1967472511717,46.56770724097482,353.76846511583295,428.9552743555325,739400,46598600,54527800,89048800
2022-04-04,653.5145874023438,45.97895050048828,360.09674072265625,432.25787353515625,654.1960641549778,46.006985304695135,360.10650103702426,432.3619786728985,643.1094708533371,44.78274775664432,353.4077116185241,427.96181114365424,645.5091689093796,45.01638063158079,353.67097229295626,428.7850647544049,731200,23784900,45950200,59601000
2022-04-05,620.5234375,44.97900390625,352.1011657714844,426.7978515625,648.0623700429591,45.77335428728764,359.355758650696,433.2325015603828,619.8802763483596,44.87620486671351,350.9603098177033,425.6528684021026,646.9777020195058,45.63317669561006,358.6439399994428,430.7627409154782,1251500,25779200,62738700,74214500
2022-04-06,603.2935791015625,44.42763137817383,344.45648193359375,422.5301513671875,613.6602609182976,45.016383696328994,347.88874994745345,424.81067460735846,592.6293371286948,44.147272622153984,341.82375623495386,419.64402793365923,600.9706882509025,44.334176082863884,346.78690570881565,422.88029691792224,1110700,31518700,90077100,106898000
2022-04-07,600.2122802734375,44.446319580078125,345.2755126953125,424.6592102050781,606.7394452482122,44.77340418024935,347.4694406540072,426.4760682966739,588.1946359673941,43.70803883688619,340.0003312326715,419.7007455820255,599.4732133396807,44.324829486462484,343.4618501091243,421.65006696641547,713500,24117000,63777400,78097200
2022-04-08,586.4189453125,43.94167709350586,340.4488830566406,423.52374267578125,597.4383388917986,44.46501608281909,344.2906973309232,426.4193379958125,585.526264758888,43.78280486471488,339.8150875535041,421.98131186663085,596.4880679342882,44.18465374553563,343.5398970896143,423.9022463943376,840800,22167300,61956100,79272700
2022-04-11,573.7581176757812,43.5211296081543,332.3948059082031,416.2847595214844,586.1309732021463,44.20333714304272,337.13367715180743,421.0918174503352,573.1726054918214,43.483747494335994,332.0535221925016,415.7832355906516,582.6849814922866,43.82952669972343,336.2171002042934,420.24961995400275,859600,30352500,66107400,89770500
2022-04-12,570.1681518554688,43.455718994140625,330.9906921386719,414.7423095703125,597.5247045960089,44.77340839523572,339.02533633608687,421.80150331220403,568.2483937684133,43.37161100832795,329.6158267055989,413.19040683522564,588.4730522459065,44.22203461378712,337.14344036140125,419.2749398176844,1067900,29861400,72790200,84363600
2022-04-13,588.1754760742188,43.93232727050781,337.7187194824219,419.4925842285156,592.4469494189101,44.17530747360805,338.77179202700484,420.24959162395425,572.4910271519451,43.50244360650585,330.6103830960466,414.3164660258067,577.2808140749394,43.689350632362576,331.33193225146346,414.49626033587003,934200,22171300,61367800,74070400
2022-04-14,573.8829345703125,42.680049896240234,329.9960632324219,414.2691345214844,591.7750957328445,43.68934558017981,338.3232483542657,420.836275728142,572.087965272224,42.633324036418124,329.7815446072718,414.16502940715344,589.8649456253022,43.68934558017981,337.80645754236645,419.7196509137634,814200,36181800,73519400,97869500
2022-04-18,581.2835083007812,43.58655548095703,330.2495422363281,414.43951416015625,589.2312755057168,43.820188392896085,332.54098406910816,416.1238802748247,571.8670981875732,42.53988103365756,327.4218188022188,412.2062931005156,573.0957127730759,42.549224781554784,328.9429398152446,413.341833148195,576800,25593100,58560600,66002500
2022-04-19,592.3892822265625,44.79209518432617,337.63092041015625,421.12969970703125,594.2802155242473,44.85751210428187,338.2062135453221,421.8488481574368,572.087820205855,43.306189953273645,328.58218697027695,414.16510952795005,573.5564630335401,43.549166575258404,329.6060081883247,414.33543188109996,1230800,31483100,56515700,77821000
2022-04-20,608.476806640625,44.96031188964844,332.7067565917969,420.8173522949219,626.3689633655828,45.5584114906197,338.89851529742356,423.52370998577396,603.7542188651906,44.838821794152764,331.48790762443156,419.6534541721469,624.6508012287226,45.193944769087516,338.440226895412,422.9086378808468,1857900,22787100,65500000,65224400
2022-04-21,595.1056518554688,44.3902473449707,325.82275390625,414.524658203125,622.7789746299943,45.69859290322546,339.2008435755003,425.8326405645599,592.955532673282,44.296795618647444,324.8964463920442,413.61624352930863,619.179429056328,45.436921652601605,336.587638098854,424.44161705872466,940700,27316900,75801000,85417300
2022-04-22,583.232177734375,43.49309539794922,317.29083251953125,403.15045166015625,595.9601851055999,44.53042589833809,327.19764284779967,414.54356611501663,583.0977805876993,43.455713283621506,316.8617952006528,402.5826816695929,590.4025057136656,44.34351889165416,325.9787935912272,413.43644206750025,1093400,28219900,82562100,132471800
2022-04-25,575.7546997070312,43.97905349731445,321.36663818359375,405.4877624511719,576.301837834768,44.05381416323868,321.6786707164179,405.65808479066646,560.2526285136079,43.15666478241954,314.39482680195033,396.33728283967,568.9491309810139,43.18469958652178,315.66244780765106,400.90780109531795,2074700,35999300,101755900,119647700
2022-04-26,537.9449462890625,42.53987503051758,309.23663330078125,393.7445068359375,563.909659849328,43.77345634627889,319.4944558229734,403.1504700703284,537.4362409167394,42.53052771898411,308.96358255665734,393.71611977901205,561.6731841055685,43.633275192915406,319.30918839349266,402.95173179386785,1803100,35356600,105819600,103996300
2022-04-27,534.5375366210938,42.25951385498047,308.86614990234375,394.85162353515625,544.6162682783789,43.04452042570612,314.83363086897674,400.19809313911514,522.1742877679138,42.0632595385831,307.15000069366886,392.7130645715548,529.9397363180567,42.50249046653513,309.33416895411995,394.82323647876274,1904400,28320900,111204200,122030000
2022-04-28,566.846923828125,43.77345275878906,319.8357849121094,404.82537841796875,571.5695706924672,44.17530156287872,321.66893883860865,406.55707558525125,541.947660213284,42.558562600707205,309.60718236628287,395.1639313315665,551.8824430196461,42.79219546052889,313.8292925866465,399.6019576141651,1513500,41097000,99450000,105449100
2022-04-29,541.1510620117188,40.73623275756836,305.4435729980469,389.8647766113281,565.2728286178975,42.390354124305325,319.07519153345316,402.9895886209459,539.89362272707,40.65212477061715,304.8097774412421,389.1172122790781,553.3223220381124,42.04457842904154,315.6331629944997,400.8320856724879,1225300,70765900,91977900,145491100
2022-05-02,548.1773071289062,42.01654052734375,310.54327392578125,392.2115478515625,548.590048055924,42.04457889994495,310.77728344136193,393.5741843394114,531.3313843248346,40.661468973488546,301.9333068279768,383.2597775315031,536.3227666895091,40.8577233218762,305.03405193765815,389.93102468617633,1146700,45446500,115511800,158312500
2022-05-03,551.54833984375,42.109989166259766,310.874755859375,394.0094909667969,556.1487735676673,42.51183798207391,313.16619791732444,396.4224776148035,544.1451620114509,41.33432633784259,308.10553451849023,391.1517255979903,547.6341250959615,41.85766524249591,310.5627233755148,392.7131004763314,825300,40158400,78185500,100028200
2022-05-04,572.7721557617188,43.49309539794922,321.3861999511719,406.00823974609375,574.3281674345152,43.58654711881386,322.05900716747675,406.57600980928174,545.730126377318,41.50254237193151,306.06770977666855,391.4829309462933,559.6667480238245,42.1099892524156,311.3526238514224,394.67186907445193,1112800,44625600,116083400,144247900
2022-05-05,545.256591796875,42.00957489013672,305.19976806640625,391.5775146484375,564.9727201297007,43.243489748438414,317.14448742363777,402.16631958492377,539.3804618766811,41.56687552015289,301.90399584181296,387.44230322988835,562.7981497542713,42.951493641871934,317.06649418624517,401.7404848718178,1231800,52996700,154607400,172929100
2022-05-06,532.528076171875,41.72700500488281,301.5432434082031,389.2402648925781,542.8500288999394,42.52763819609094,307.2377023806188,392.5143641838962,526.7775343319303,41.29372318929365,297.50640122599674,383.9316826887412,536.538973662414,41.90597188885661,303.20088995546826,389.01316841951103,1214600,40916600,139572800,151770800
2022-05-09,495.4734191894531,40.56843566894531,289.7448425292969,376.77789306640625,517.8376816217827,41.63280474167557,301.64082330799135,384.5751807945014,493.25053681990454,40.38005122170734,288.3504861060333,375.1976029403931,512.4351153532406,41.265457045785475,295.91711189687913,383.33556429048593,1714700,44925800,113387300,155586100
2022-05-10,505.8244934082031,41.45383834838867,293.2648620605469,377.64837646484375,512.6284625934994,42.14144212721681,298.1402585982894,384.26282054447404,495.1546205744186,40.97346141621227,289.1792773813539,373.60779806565324,511.4590644927971,41.77409083421778,296.92140946385376,382.7582487909865,1232900,42770000,124124600,132497200
2022-05-11,503.8238830566406,40.34238052368164,284.5671081542969,371.64898681640625,525.9368567269787,41.717580993258,296.51182827022683,382.3324247205916,503.0216915296872,40.29528171314887,283.69930314607365,370.9014225253903,513.469352807853,41.463262507547064,291.00263678041307,376.68316971112745,1302800,40351700,140326100,142361000
2022-05-12,504.84832763671875,40.3517951965332,283.8943176269531,371.26104736328125,511.31405364778834,40.41772921472429,288.37968812743026,374.53514652082424,492.4677739460796,39.57000099064679,277.83908381769044,364.4573366484498,497.4451483346976,40.24818356990879,280.28654225693896,368.45061311196713,1134800,42329600,120910900,125090800
2022-05-13,529.9380493164062,41.06765365600586,294.4154052734375,380.1370544433594,532.8084542987476,41.293715723737,295.44898680711583,381.5186058960115,520.1669925534592,40.47424746533912,286.75126756774296,374.35530738560897,522.4381872232108,40.89810800349117,288.3504116807122,375.3962141833524,946800,32034100,83684900,104174400
2022-05-16,517.0162963867188,40.57786560058594,291.002685546875,378.5947265625,522.8441154106704,41.077081439042104,294.7274958305589,382.2662739671219,510.2992770594416,40.304708272959445,289.7253339703702,376.2385137589928,515.3732755529304,40.89811455873877,292.67006291458443,378.490650293456,757800,25071900,59190400,78622400
2022-05-17,542.8018188476562,41.821197509765625,298.53997802734375,386.38250732421875,544.4931515306057,41.8400327244159,298.92024339871153,386.6190757634291,530.4502295683094,41.11475838691915,293.06000854655707,380.9508763229202,538.2787190942202,41.27488286339279,296.8628408025485,384.68866921363724,895800,28596600,62715300,83029700
2022-05-18,510.589111328125,39.89025115966797,283.88458251953125,370.8068542480469,534.2967890660478,41.42557947939333,294.71769852776856,382.1053662434467,509.2070581265281,39.76780432907177,282.6267219754765,369.56723782398416,528.8361776497763,41.42557947939333,294.025400603484,381.8214956417476,1037900,35218400,79477100,117674500
2022-05-19,508.3661804199219,39.57000732421875,282.36346435546875,368.5357360839844,519.0457243134547,40.21993359775014,287.0536233934312,372.96431881468,504.8095571869177,39.29685360219238,280.413305660472,366.31198717995636,506.2109586455693,39.862003446612206,282.08071276977756,367.7408696651366,905500,29181000,79920700,98510700
2022-05-20,514.9769287109375,39.230918884277344,281.4858703613281,368.6966552734375,524.2067596826712,39.833746332571295,286.4782713533356,375.69907542713753,496.93278524334625,37.968747566986245,273.22694793489995,360.09503013105126,523.2885959863324,39.79606871876917,285.8249849206857,372.12216171567013,1205700,44802300,91764200,131432200
2022-05-23,536.01708984375,39.56058120727539,286.16632080078125,375.5950012207031,539.1194981695342,39.7960608573187,286.5465863034424,376.3614806717681,527.4251064565358,38.9294974698638,280.1305767702019,369.406362617675,530.8271198987167,39.268585147693344,282.52926382740617,371.72471605038334,977000,27199500,63648400,76414900
2022-05-24,528.111328125,39.24974822998047,280.0817565917969,372.7278137207031,538.8585335653972,39.45697148177608,281.6613802288879,373.92009911254564,524.4387321344752,38.71285488954137,275.2161206158338,366.17011411463403,536.9449304890128,39.278008232674544,280.9495914149474,371.46925335188774,1085500,29837500,73491100,91448800
2022-05-25,529.7061157226562,39.74897384643555,284.0016174316406,376.020751953125,533.3593638671543,40.05038757322405,286.0785411821508,377.98901729728556,519.9930449467134,38.98601832936369,278.38515092401434,370.83519088442847,523.530320704974,39.033113550461565,278.5899092529624,371.2326096418207,832600,26283100,67144500,91472900
2022-05-26,541.2940063476562,40.95462417602539,291.87042236328125,383.5341491699219,543.6231866314317,41.143008632495935,293.4208243633915,385.1712128882923,523.2015521079069,39.63594016700088,282.9192031077215,377.04272615796106,524.2163986978036,39.72070939962125,283.20198438688635,377.2509075043551,933800,28826700,59462200,82168300
2022-05-27,563.8225708007812,41.96247863769531,301.3970031738281,392.9495849609375,564.286460237443,41.96247863769531,301.54325911042497,393.06313317262965,552.9206971272916,41.02055990915834,294.88348090288605,385.7957588445441,553.432957537766,41.05823752065216,295.0004856521635,385.9944682150054,843900,30553300,66985600,84768700
2022-05-31,556.97021484375,41.840030670166016,300.59747314453125,390.74481201171875,565.2046060178545,42.150865593662076,303.5714533810643,394.08515718858496,553.6455363452421,41.11475636827857,296.745897651391,388.00062391684565,564.9920096957768,41.67990620155412,301.36779419457156,391.33149711527295,822300,41111500,60968300,95937000
2022-06-01,544.763671875,41.54804229736328,298.3742370605469,387.584228515625,560.314291979268,42.32041549013051,304.8585078295692,393.87694263717856,538.3269696118194,41.00172762323577,296.1608179752849,385.06713709140746,558.0817354522869,42.169708613325575,302.7328423020077,392.8644517588874,542100,29885500,65341700,86585800
2022-06-02,561.0778198242188,42.23563003540039,306.5453796386719,394.9651794433594,561.8316992362393,42.27330764163458,306.7208867392272,395.01248157548275,543.9518975694897,41.387901860802614,295.83900014899854,385.17124122143497,545.4982351991223,41.62338151006485,297.2528767810407,387.4233771677342,669200,28727600,59291300,79609600
2022-06-03,544.7540283203125,40.869850158691406,298.5692443847656,388.4831848144531,550.7461302097414,41.67990078270309,302.73282159743167,391.7951425251517,542.0865460655382,40.82275494423052,297.32114427662555,387.50852412899536,548.1463083297178,41.54803274495878,301.32870525614237,390.2432399078514,531000,33174700,60914700,71874300
2022-06-06,552.5245361328125,40.82275390625,299.5638427734375,389.66607666015625,563.8999748391149,41.48209767134129,304.5660039935262,394.22709420031765,550.3402914511232,40.57785664139952,298.0037100512005,388.49267756993027,560.1790077256796,41.26545681582198,303.00587127128927,392.49542593941146,483300,25437100,51785000,57508900
2022-06-07,557.6661376953125,41.0017204284668,302.1478271484375,393.4038391113281,558.6422875635955,41.058236844777205,302.92790846647307,393.8580609068562,544.261124825611,40.18225215420694,295.14676470252834,385.71062891259504,545.7881139173667,40.55902107667352,296.2388487907185,386.17432268656637,479000,25168700,44900300,59272400
2022-06-08,548.4170532226562,38.83530807495117,299.973388671875,389.12664794921875,558.5747237432512,39.80548319876705,303.95169883811553,393.479512475004,543.6620086049262,38.64692361387394,299.1250447456459,388.3317815558461,554.3705184442122,39.79606559262382,301.3482242002919,391.69104143143073,605700,59649900,38342100,64350000
2022-06-09,524.22607421875,37.68616485595703,291.938720703125,379.8721008300781,545.7108697872256,38.94833603256156,301.3482294885749,389.61870798841755,524.1680880345691,37.68616485595703,291.77297389502866,379.8721008300781,540.65616161197,38.628083537210124,298.2864961255871,387.34765697732666,658600,39047200,55900500,86289800
2022-06-10,504.046142578125,36.90437316894531,281.6418762207031,368.8575134277344,517.2481757966234,37.75210139520741,287.5216026829034,374.51624111312117,501.98754444466437,36.90437316894531,281.1933481148443,368.81021128921816,514.2231018817822,37.5354569427247,286.33200485314705,373.6646004739386,928900,43066200,85963500,132893900
2022-06-13,477.03314208984375,35.576271057128906,268.54656982421875,354.8526306152344,485.6541197402265,36.55586740401901,275.303861633674,361.2967520769685,475.1388576623525,35.48207702773477,267.6884953550074,353.2439538052529,481.35329036462645,36.310966520729075,272.77841004096007,359.4420637467876,1395100,50335900,94442000,170004900
2022-06-14,474.7038879394531,35.72697830200195,269.0340881347656,353.7833251953125,481.9041142895527,35.98129679444702,271.7155557602623,357.6346658846879,468.20916998188994,35.359630566181806,266.5281276121541,350.679548775885,477.2360495831001,35.80232993320705,270.74047662371805,356.60323107069917,965400,31351700,64697500,104011800
2022-06-15,488.3891906738281,36.40515899658203,275.7524108886719,358.8269958496094,495.02890402713774,36.89495355599094,279.6819792310972,363.27446487884,477.43903311458973,35.71755518731926,269.71666771221135,352.1273619331276,482.63867750609126,36.32038617031228,272.45666788942674,357.08582684228884,841700,37652300,86051400,125666800
2022-06-16,452.45562744140625,35.171241760253906,264.6267395019531,346.9512939453125,467.8225863403507,35.59510586204731,269.1803423773034,351.01081676127995,449.8944725406655,34.78505526598312,262.56930706299113,344.5193632718366,463.676426508293,35.510333041688625,268.72205399569987,350.60392594515343,1223100,45576500,81910300,134473300
2022-06-17,457.4813232421875,34.82273483276367,267.84454345703125,347.6991882324219,462.57464006136837,35.90593916147594,270.28224178129193,351.0444787331084,446.36685160503146,34.474222333272465,263.7687190005617,344.19238154711957,451.82743394525585,35.303111779734394,265.3970848172145,347.3665849634016,1328700,71393200,82703400,111113900
2022-06-21,477.77734375,35.53859329223633,274.6020812988281,356.4519958496094,481.15033503816835,35.82116819293149,276.9174861769015,357.8395151338056,472.09446101618465,35.16182795568771,272.2183421476892,353.3538089384876,472.5873731393734,35.19008436781679,272.3257927236614,353.42985407891445,1081400,34004900,51633700,76811900
2022-06-22,469.2239990234375,35.208919525146484,274.2015380859375,355.8057861328125,479.9905535497393,35.57626721729786,278.6075778742547,359.9208378596493,466.2665854468251,35.05821268751683,271.50513702184077,351.8047441204501,470.13248863136425,35.161824312099924,272.10106431583864,352.2229054186672,845800,32571000,67472900,90059400
2022-06-23,469.2239990234375,35.237178802490234,278.2853088378906,359.2936706542969,471.069971333395,35.43498086926662,279.1352539131454,360.0254385770398,460.1004651483651,34.76621944742186,273.8499300315756,354.3803178822355,467.67763185072175,35.425563263144525,276.6830902205133,357.9441735497339,739100,30163000,57457800,79292100
2022-06-24,497.9862976074219,36.36748504638672,287.8203125,370.71697998046875,498.26655433506915,36.39574146027542,288.2404252458299,370.7264928757993,481.59484787441164,35.548016705399206,280.8741860701197,362.43933990911876,482.3197046770489,35.651624754036106,281.1086454153192,362.4678495923808,907800,38159900,58422300,98050300
2022-06-27,491.0083923339844,36.38631820678711,285.7100524902344,369.3009338378906,499.7163195663627,36.79134351096852,289.74484525283174,371.93342448126845,488.7081751235253,36.235611367542944,284.5767828942136,368.20802402579585,497.706033309112,36.612376669086125,289.17822536194814,371.63881476677494,696500,29585300,54151500,66009600
2022-06-28,473.9693603515625,35.5856819152832,277.0054016113281,361.75506591796875,494.2750246227474,36.75366250633917,288.8362940946561,373.64409647087297,473.12853119611475,35.5480079038046,276.81977806261284,361.64102718888944,491.0179766780673,36.33921963500145,286.2473733023831,370.859544492515,847200,37824200,61609800,86548900
2022-06-29,468.37353515625,35.124149322509766,277.2594909667969,361.4604187011719,477.1491526431448,35.41614182104377,278.7640082452156,363.2946090766125,465.8606919751985,34.8698308413405,274.3677159160533,359.6357412197438,474.6363094620933,35.359628998429294,276.86871538928,362.3062541919747,847400,25437200,57302700,65676000
2022-06-30,459.926513671875,35.237178802490234,273.82049560546875,358.5238037109375,468.38317701838383,35.7929109851963,277.3961485990517,361.76453925396646,448.5704228922775,34.59667379214647,269.4242053400514,354.06660685286846,458.25449990077345,35.04879434183594,274.27966489242687,357.563929508268,866400,35141000,79313600,112508300
2022-07-01,434.74981689453125,34.22932815551758,275.6278991699219,362.31573486328125,442.60727024282323,35.0393788704891,276.0186746119546,362.7529219458162,428.5933704736979,33.79604638480931,270.64543029480285,355.2450444294537,440.0364409527331,34.93576723115996,272.5211941565172,357.86805091376164,1570200,40596300,56675100,74839700
2022-07-05,417.90411376953125,34.55899429321289,280.3465881347656,362.99993896484375,418.53231711620134,34.606093100654206,280.46381779289936,363.0189647497019,398.83556585355456,33.475789991618754,270.3719005317924,354.3896692131283,405.1369772064833,33.843137693600006,271.89594571604516,357.22175589851844,2778300,33215000,61829300,81438000
2022-07-06,414.502197265625,34.84157180786133,282.14422607421875,364.2259521484375,422.9201942698947,35.246593514277116,284.2447004509047,366.715894004098,411.09053844799524,34.3423524891515,279.0082129402877,360.7571393570924,418.725692316669,34.68144377185722,280.7276610503801,363.14252639295074,1464700,26258300,63194700,70426200
2022-07-07,436.75042724609375,35.924774169921875,288.1817626953125,369.6810607910156,437.62024960528254,36.10374100024401,288.8851704287084,370.47936086311995,423.9446223353366,35.53858769473331,282.95505535271474,364.2449925833958,424.05095001513297,35.68929452424265,282.95505535271474,366.0031669220348,1400900,33165400,56620100,64525900
2022-07-08,437.7652282714844,35.78349304199219,288.5432434082031,369.37689208984375,440.036422820741,35.92477869130094,289.91097244593914,371.2491047720084,425.8872323533231,35.21833966535307,284.4107190661529,366.51629566106016,429.7047940915956,35.47265814587047,285.3485861471352,368.0463632374746,739100,22566300,59895500,72397800
2022-07-11,424.3407897949219,35.039371490478516,282.378662109375,365.1573486328125,435.078349433149,35.48207077464109,286.3548403943848,367.6662874925925,423.2293487139603,34.87924346529565,281.49940987825573,364.4635744126361,434.4887839588677,35.472653169928776,286.1301601592719,366.696929365384,745600,25904300,55273900,58366900
2022-07-12,419.924072265625,35.048789978027344,279.6432189941406,361.9261169433594,429.55019273011897,35.5103316695086,285.5440277206609,366.99155941529256,417.4015845167345,34.84157033092911,278.0507796846206,360.17745545859367,425.80026180553716,35.46323645849238,283.6292068067478,364.60614303529803,848000,30546300,55797100,62219200
2022-07-13,432.0243225097656,35.048789978027344,279.0667724609375,360.0254211425781,436.7890407469461,35.25601321825987,281.41145499175724,362.9620635927919,414.9080162141157,34.49305786451364,273.56651926592025,356.0624300737601,416.0484799834264,34.54957427361367,274.13316901454067,356.48059143871535,1052500,27059200,73939400,84224600
2022-07-14,441.5827331542969,35.519752502441406,280.06329345703125,359.1510009765625,443.49636562244785,35.94361662637613,280.9327666322429,360.2343976523002,419.98199576527065,34.18222970373029,273.35159737692584,352.62202423836516,427.3755583272876,34.84157349728046,276.4680816551164,355.0644304558433,1075900,36690700,63741800,89704800
2022-07-15,459.6849060058594,36.37689971923828,285.1434326171875,366.0126647949219,459.82987148217296,36.42399493629921,285.2509130128908,366.12670351443825,445.07179610341353,35.538592638895636,281.44077025302914,361.6505097570627,449.788202896161,36.04722960667704,283.05276748878146,363.56071631441466,1630500,32892300,63818100,79060400
2022-07-18,457.60693359375,36.461669921875,282.7303771972656,362.9905700683594,470.5093608339333,37.055079674893065,289.33459333825147,369.77613578928634,454.72682533598305,36.292124278155555,281.55805071888204,361.76459566817937,467.3973078420771,36.82901761888897,287.92777771278395,369.10138727564373,1039500,30814400,59519600,63203600
2022-07-19,481.6528625488281,37.883968353271484,291.4252624511719,372.7981872558594,484.1173935202712,38.364345272386046,291.7183664353127,373.36840979135206,467.8225962960085,36.96088852936558,284.75268212662314,366.2597263907414,468.61511352578236,37.036240151146465,286.3548706124073,366.9154489534266,1415000,53095300,55172600,78506000
2022-07-20,497.1744689941406,38.2042236328125,296.0461730957031,375.1741638183594,499.43604834165774,38.30783167121944,297.2282783037597,376.5902220427515,474.1530376467456,37.26230493608459,291.06370503711935,371.6198214217243,476.37592020895346,37.87454993307692,291.8452856073532,372.98834417392436,2294900,36387900,67769400,71843800
2022-07-21,524.0908203125,38.251319885253906,300.2960205078125,378.99462890625,525.0282734689907,38.28899749649604,300.3546353422184,379.04213537491796,507.01315145250675,37.507203232328344,293.8481203948282,372.1900378364041,512.2321440630884,38.157125857148586,296.50543554018043,374.5944510061109,2281900,29661200,55049400,64903900
2022-07-22,516.349365234375,36.923213958740234,295.0301818847656,375.4782409667969,528.5172624020719,38.15712516282148,301.4389945456537,380.3155764832449,511.48796369378226,36.678313083257514,293.2032835855231,373.2543990144218,524.2261075329943,38.025257119008344,299.36785786813266,379.1181409721045,1459900,41350000,57127700,72197300
2022-07-25,520.9014282226562,36.88554000854492,293.3498229980469,375.93450927734375,525.4438762334657,37.12101970818914,295.52844008286405,376.78982883535605,514.2810926567429,36.31096896651142,291.3470802058321,373.69164103348083,517.4704509659493,36.99856925829633,295.05949165968326,376.1055673883999,1194600,32263400,40582400,53631500
2022-07-26,506.59765625,36.69715118408203,287.5858154296875,371.48675537109375,511.88431010003814,37.27172215806789,291.9039632943132,374.4993845551237,501.15639221104465,36.62179955755017,286.77495709106614,370.59341339787153,510.3475874630742,36.82901922536377,291.649945827495,374.29030390175836,1029500,35925500,50074100,52946400
2022-07-27,527.8696899414062,37.84628677368164,299.7391052246094,381.1329345703125,531.4166392380723,38.072345208432885,301.42924553684514,382.8815960228277,514.7353182322963,36.95146345271737,291.5815374204187,374.4898888264092,515.7307575274989,36.98914105622059,292.1481871544827,374.78449853291994,1110900,42571600,69304400,82342100
2022-07-28,541.9126586914062,37.403594970703125,302.66998291015625,385.91326904296875,542.1349292454958,37.78978153792088,303.24638193831424,386.6070143182949,522.6314549811477,36.77251109459842,295.7726930962561,378.38639383024014,529.4354232721104,37.761525123508754,299.5241912245391,381.9407652653173,1216800,56662300,55139900,73966600
2022-07-29,555.1823120117188,34.20106506347656,308.18975830078125,391.53936767578125,557.5791529081272,34.4930575247818,309.0983477604255,392.52775161157655,540.7431624719429,33.193212466492035,302.7872063659575,386.5784802133014,542.6278019137462,33.53230013834964,304.21358001413796,387.3482705951752,1210700,125292400,57501000,87003700
2022-08-01,558.76806640625,34.813316345214844,308.0041809082031,390.3799743652344,563.5037629332331,35.50091660563833,311.4626053389517,392.8889425916025,549.8668021116825,33.95617042132969,305.32733732256594,388.12762229999475,554.0226366929968,33.95617042132969,306.4215206914611,388.8403934093861,895500,52513400,46358800,69997500
